cloud_index,x_m,y_m,z_m,yaw_deg,range_descriptor,angle_descriptor,source_id,cloud_path
9760,22.8562451,16.0445378,0,4.79710224,2.57142878;10.9663868;22.7815132;26.7394943;32.4453773;39.9916;54.9663887;43.3697472;56.9075661;67.7479019;84.579834;111.949577;135.857132;108.470581;90.4705887;57.1932831;44.9663849;21.9495811;12.9243708;1.34453785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,33.8655472;31.1176491;49.8487358;52.4873962;36.5126038;42.1680641;36.4789886;36.3781509;32.7731094;39.6722679;33.8151245;29.6974792;24.5798302;25.6386547;25.4705887;8.35294151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32.5042038;36.4201698;31.823534;41.4705849;37.5630226;47.2184868;42.579834;39.1764679;35.1176491;29.5882359;20.0504189;18.0084038;21.6638641;20.2605019;35.8907585,44,solid_clouds/keyframe_122.pcd
9840,23.3058827,15.9121792,0,-125.057643,1.38095236;8;17.0595245;20.6190491;15.2380953;23.875;34.6726189;16.5059528;31.1190491;54.9761887;73.0892868;85.4523849;171.029785;147.124985;96.4047546;89.7857132;78.8809509;50.6309509;39.8273773;51.4702377;57.8214302;40.0238113;44.6904755;45.125;34.6369057;34.6964264;24.833334;24.2380962;15.7261906;21.4821434;13.4464283;19.5059509;17.9821434;48.3809547;36.9583321;29.7559528;10.458333;56.3750038;51.8452377;10.8392859,35.9702415;31.0654755;36.8690453;38.4940491;30.9761887;28.5892906;27.0714283;34.9404793;29.6071453;41.3154716;45.4404716;47.1250038;34.8928566;23.0238113;24.7321453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.2797642;72.6726151;52.0773773;118.351181;113.964287;123.738098;124.630951;137.857117;110.32737;105.392838;68.2440414;59.5952454;46.1130943;44.1845284;37.4226189,44,solid_clouds/keyframe_123.pcd
9920,23.3158157,15.9018069,0,-125.034089,1.23076928;7.40236664;15.8579884;19.0177517;16.9408283;24.1597633;38.4082832;22.6508884;33.4319534;60.9822502;80.5443802;103.6213;162.692322;150.183426;96.5858002;96.8106461;86.8994141;54.4319534;57.4970398;48.0473404;59.7396431;47.2958565;44.91716;44.591713;37.467453;32.9704132;22.5798836;18.6390533;16.8047333;22.0887566;12.5088758;20.6627216;17.4201183;44.2307701;34.1834335;37.863903;10.4082842;53.449707;54.9763336;11.0177517,38.7041435;33.6923103;36.5147934;37.9940834;32.7100639;33.532547;33.1952705;36.60355;32.7929001;40.1656837;51.0236702;48.4201164;35.9822502;24.053257;24.0887566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.2011871;69.9763336;57.95858;119.29586;110.739639;126.426033;128.733749;136.970428;112.189354;105.597626;76.2307739;67.0236664;54.3787003;50.9053192;43.1124229,44,solid_clouds/keyframe_124.pcd
10000,23.3150211,15.908128,0,-125.004358,1.36585367;8.31707382;16.6829262;20.9268303;16.0487804;22.9329262;34.7682915;19.5792694;34.6402435;56.5487785;73.9146271;90.670723;181.524399;151.603653;106.743896;100.243904;85.7987823;57.7073135;61.3719482;52.2439003;59.7378082;41.1829262;48.6219521;44.5853653;37.3719521;29.2926826;26.5304871;12.9390249;18.4756088;23.6341476;13.7926826;20.3231697;18.8536587;45.6158562;35.8475609;36.7743874;11.8841467;51.2134132;61;11.8231707,38.3292694;32.5060959;36.0487823;38.1768303;33.7012177;29.8963375;28.4207306;37.9207306;30.9573135;40.9695091;50.274395;52.1829262;35.0975647;23.6951199;24.2439003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.4512215;68.0182953;54.3780556;120.341461;115.506096;131.420731;126.567093;143.231705;114.70121;113.640236;87.6402435;77.4329147;50.4451256;49.7012215;36.2378082,44,solid_clouds/keyframe_125.pcd
10080,23.3151152,15.9081031,0,-125.007048,1.35757577;7.5878787;16.9212112;20.7999992;16.0424232;22.7151508;37.0545464;19.30303;32.9878807;56.5818138;70.6606064;91.3030243;174.975784;150.824234;105.569702;101.503029;92.7999954;56.6606102;65.3030319;53.2363663;61.3333321;39.2181816;41.5818176;43.0121231;30.4060593;34.8303032;24.3090897;15.4484844;16.1757584;20.5939407;15.6787882;19.2606068;18.757576;45.8363647;39.0969696;30.8909111;11.1030302;54.587883;57.7333336;10.1272726,38.4121246;31.7212124;37.7939453;38.6242485;30.333334;30.830307;29.1575775;36.3030357;28.6424255;40.6848488;49.3697052;50.4787941;36.2181816;23.3696976;25.4121246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.8606091;69.139389;52.3575821;122.430313;114.509087;126.012108;125.696976;139.363632;119.569702;112.684853;85.7939377;72.1999969;51.5393944;47.8121262;35.8484879,44,solid_clouds/keyframe_126.pcd
10160,23.3152602,15.9118047,0,-124.99857,1.28571427;7.33928585;16.0714283;19.9285717;15.9404764;23.2678566;36.7738113;18.7440472;32.5416679;57.7797585;66.8333282;91.9285736;172.130951;151.059525;105.821426;97.9821472;94.428566;61.3750038;62.1904755;54.1547623;57.8035736;41.8392868;45.1011925;44.7678566;33.0833321;34.8511887;21.625;18.3273811;19.2261906;18.5297623;17.7440491;18.0952377;16.7261906;47.3214264;38.7619057;30.8035736;10.1309528;52.1726227;59.5714302;11.6964283,39.3095245;32.1488075;36.25;38.5119057;31.2738094;28.958334;28.047617;35.0892868;29.255949;41.6845322;49.1666679;50.7619057;35.2440491;24.1964245;24.6904736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.005949;69.6666794;53.6428642;125.142853;119.380966;126.255966;127.898804;132.52977;118.119064;115.327385;86.9107208;71.1666718;49.8809547;47.5416603;35.6964302,44,solid_clouds/keyframe_127.pcd
10240,23.320837,15.9089626,0,-125.019433,1.34146345;8.23170662;16.2012196;20.4451218;16.1585369;24.4817066;33.7682953;21.5670738;32.841465;58.6768303;70.1646271;93.2378082;176.353668;158.128052;108.810974;100.908539;93.6585388;56.5304871;58;57.9024353;60.7926788;40.5914612;43.1402435;45.5548744;30.8658543;32.6402435;26.560976;24.8353653;16.310976;20.6768284;14.6402435;18.2378044;15.3292675;46.2621918;39.2439041;35.0304871;15.0426826;53.5487823;60.5121956;11.0853653,40.1890259;33.9695129;36.0243874;39.8475647;31.6219501;30.719511;28.5914612;36.5792694;31.158535;41.9878006;50.8963432;51.0304871;36.4390221;23.9512177;25.189024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.097559;74.2317047;54.5792732;127.451218;121.451225;125.682915;130.835373;135.371964;123.731697;108.371948;83.6219482;75.5304794;50.3963394;49.6158485;37.1463432,44,solid_clouds/keyframe_128.pcd
10320,23.3168017,15.9093068,0,-125.037573,1.28571427;7.95238113;16;19.5;15.5892859;22.6488094;36.7023811;18.8690472;31.9047623;55.8630943;69.5119019;92.6369095;176.678558;150.273804;104.827377;100.696419;92.3452377;56.9166641;57.375;55.7678566;74.0714264;42.0714264;47.2678528;42.3869019;34.0535736;36.3333321;29.1845245;23.7440472;17.958334;19.75;14.6964283;19.7202377;17.4761906;42.9464302;34.4523811;29.8095226;10.1309519;55.6011925;54.7797623;12.6190472,39.3750038;31.9583321;39.5059586;39.7202415;31.0238113;29.9226208;27.8869057;36.5952415;30.4345245;41.1309547;50.5595322;49.3392944;35.2857132;23.3452377;25.0476189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.3273773;69.4880981;53.9404793;124.571434;121.220238;128.416672;131.244034;135.732117;121.535713;113.059509;80.3333282;69.8630981;50.1547623;49.5773849;37.8035774,44,solid_clouds/keyframe_129.pcd
10400,23.3116841,15.9090669,0,-125.029157,1.36526942;8.25149727;16.526947;20.4491005;15.5089827;22.4850292;34.8742523;20.6886215;33.0958061;56.6407166;67.5149689;90.4371262;176.694611;154.586823;106.485031;98.323349;92.3892136;56.1437149;60.8323364;53.101799;57.9221497;44.9221535;41.3293381;45.8383217;32.8323364;34.1616745;25.616766;26.4491005;25.0778427;19.4191628;13.4850292;19.2455082;20.0179634;42.0359306;40.6826363;31.7365284;10.5928144;55.1796379;60.2095795;11.6646709,39.4670639;32.377243;38.1616745;40.6886215;31.3532944;29.473053;27.7604733;36.7724533;31.1137676;40.6586838;50.5928116;51.9700546;34.8622742;24.0119743;23.3772449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.8862247;73.2814407;54.3353271;126.347298;113.029938;129.880249;126.197609;145.359268;118.508987;112.125748;87.4670715;70.1976166;47.7065849;47.1257439;39.724556,44,solid_clouds/keyframe_130.pcd
10480,23.4302697,15.6695795,0,-26.8477739,3.68695641;11.8434782;20.5565224;24.695652;23.2695656;36.1913033;53.1478271;40.4695663;51.1652184;68.1912994;96;140.234772;134.704346;70.0608673;54.4434814;34.1478271;18.7913036;23.173912;13.5913048;1.10434783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,20.7130451;20.9565239;13.9304361;18.8347836;15.2260876;23.4956532;28.9130421;22.7913055;39.0782661;40.7652168;38.6347847;40.5304337;43.5913048;36.2956543;15.6260872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29.9739151;27.0869579;30.8086987;30.5478268;29.6260872;33.6260872;24.9739151;40.1652222;41.4173927;37.5043449;40.373909;38.9739151;31.0434761;43.6347809;20.3304348,44,solid_clouds/keyframe_131.pcd
10560,25.8492532,13.2547495,0,150.869331,0.584269643;3.94756556;8.39325905;10.3558054;10.2696629;20.0786514;18.8352051;14.6441936;24.2546806;62.2284622;61.6891365;60.8801537;94.7940063;106.408234;65.4681702;71.9850159;71.8089905;108.865158;131.535583;88.0524292;64.3520584;45.1161041;39.9737854;40.0374565;36.5168533;40.8651657;47.7902641;67.1123581;38.5280914;20.8838959;33.6891365;41.1011238;30.8164787;22.0149803;15.4494381;20.6254673;26.6292133;20.6816483;21.7153549;39.9550552,105.74157;163.359589;117.29213;118.243462;95.3558044;109.277153;88.4981384;55.4044838;40.4644165;29.5393238;28.5393276;25.056181;17.11236;20.7902641;9.12734222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.8164768;47.0412025;48.5617981;44.153553;41.925087;41.6816483;35.1273422;39.9887581;50.9700317;50.3146019;62.42696;30.8015003;29.726593;82.8689041;93.726593,44,solid_clouds/keyframe_132.pcd
10640,25.7230774,13.2909463,0,147.484765,1.01851857;6.29629612;12.666666;15.5;15.3425922;27.3611107;28.129631;15.3240738;31.9629612;58.0231514;73.9907303;71.9999924;117.476852;129.537033;86.2870407;86.7685165;82.3472214;129.550919;148.425934;94.4166641;75.4814835;47.1527786;44.3055573;47.6666641;42.0000038;43.0601845;56.6990738;58.3287048;45.4629631;20.7407398;30.5555553;36.2314796;22.6851845;20.8055553;16.5879631;16.2685184;25.7685165;24.3333321;20.8425922;41.0740776,122.337952;176.851868;131.59259;118.625;87.5185089;97.0833359;127.018517;85.4768524;47.1944466;46.7685165;27.7777767;31.7083302;21.1712952;19.1435165;11.3333321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.25;51.6203613;54.3518486;61.2175903;51.8101845;52.3101883;44.7361107;36.4120331;54.5324135;59.8888855;77.935173;67.6944427;27.6111069;67.2268524;93.2777786,44,solid_clouds/keyframe_133.pcd
10720,25.7343885,13.2998293,0,147.484518,0.956521749;5.86956501;12.0304356;14.0999994;15.0608702;24.8999996;24.1173897;11.7304354;25.6434784;66.0999985;76.5478363;78.3130417;114.260872;123.939133;84.2260818;85.5130463;94.8782578;117.982605;144.978271;94.7434769;69.0652161;48.2043495;39.8000031;40.9956512;38.1782608;39;46.3086929;64.4434814;40.52174;24.6434784;27.847826;34.6521721;21.6173916;21.7130432;16.4739132;17.2347832;22.9391289;21.3826084;18.4391308;38.7652168,123.217392;166.404343;134.130432;117.978256;79.8391266;98.3999939;118.247826;80.7913132;47.7739067;43.6608696;26.3304348;28.5565224;20.3173923;19.2652168;10.0565214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.434782;54.0956535;52.9304276;57.8304367;50.3217316;51.2347755;42.1999931;31.3782597;59.2478294;63.7956505;69.2521667;67.2521744;30.113039;63.6956482;86.3652191,44,solid_clouds/keyframe_134.pcd
10800,25.723829,13.2844287,0,147.435356,0.921658993;5.43778801;12.40553;14;16.2580643;28.783411;27.0967751;16.2949314;34.3502312;68.2672806;80.1843262;76.4377823;128.327194;120.801842;88.8847885;87.0230331;92.3133698;128.571426;152.009216;98.1981583;75.6866302;43.345623;45.5253448;42.7419357;43.7142868;44.1382484;56.9216576;55.0092163;48.1290321;25.2857132;34.308754;30.5115204;22.6129036;22.7557602;17.3364048;9.83410168;29.6497688;21.9170494;21.6451607;35.4009209,122.48848;170.884796;137.889389;130.465424;88.3824844;101.51152;121.147461;81.1060028;54.1566811;44.1336403;29.0875568;30.8571377;20.5483856;20.8894005;12.1013823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.1843319;59.0414734;55.0783386;61.8110542;54.2580643;54.875576;44.4424019;34.1520729;57.5437851;62.6221161;73.3271942;72.0092087;32.5714302;64.9861755;94.4838791,44,solid_clouds/keyframe_135.pcd
10880,25.7223786,13.2895531,0,147.487958,0.927272737;5.4181819;12.3545456;13.8954544;15.9500008;27.7045441;27.7590904;17.6181831;31.2136345;64.2272644;77.368187;75.8136368;119.954544;124.486366;90.2272797;86.4272766;95.0772705;124.509094;148.627274;104.422729;74.7045441;45.3499985;39.9545441;45.6090927;39.9681816;40.8499985;50.1409073;59.3681793;45.4181824;18.9818192;31.9681816;28.636364;24.1727257;24.6181812;10.3681812;16.3500004;29.9545441;19.136364;22.2136364;43.1954498,119.154533;167.318176;131.563629;126.295456;86.772728;100.868187;119.945465;79.9181671;50.2590904;45.6590881;26.8863659;31.1090908;20.3363609;20.2636356;10.545454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.7636356;58.4272766;55.959095;58.2772789;56.4136429;52.7227325;43.6727257;34.3136368;61.0227318;61.8590889;76.0909119;71.5499954;30.1909065;67.2272568;94.5545349,44,solid_clouds/keyframe_136.pcd
10960,25.7202687,13.2876041,0,147.447461,0.990825713;5.67889881;12.6880732;15.1926603;16.2247696;28.7431183;28.2935791;16.3807335;33.2568817;60.087162;73.4174271;75.8302765;119.105515;120.825684;91.1100922;85.5412827;83.6834869;126.738525;146.761475;98.3119278;78.522934;43.3577995;42.1055031;49.0733948;40.5091782;45.7844048;48.5596313;66.6330261;40.1789017;25.0091743;31.5;34.2844009;17.4862385;23.5;15.288991;16.9495411;25.2568817;18.9449539;19.0412846;40.899086,118.70182;166.610092;136.417419;123.376152;90.7293549;99.325676;120.504585;80.1697159;49.7477112;46.2477112;28.1789017;28.5917435;18.7018375;20.0733967;10.8073406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.5871563;61.490818;53.9036713;61.0458717;54.7798195;52.3669739;45.1146812;32.92202;55.6880798;61.4128456;75.9587173;65.0321198;30.082571;66.2889938;91.8898926,44,solid_clouds/keyframe_137.pcd
11040,24.8089852,11.8039598,0,-128.986212,3.0854702;9.29059792;25.4957256;29.0598278;28.9914532;69.2649536;52.1794891;36.1538429;24.1282043;36.2222214;19.3418808;17.905983;21.6068382;25.4529934;29.9487171;26.8717937;24.5042744;27.7094021;28.6923103;32.8803444;19.6324787;26.7777786;23.2820511;20.8119659;17.5982895;11.521368;25.145298;29.7350426;15.8205137;15.2136755;25.9230766;15.4700851;9.41880417;12.7435894;11.2478628;16.8547001;12.4615383;17.6068382;13.6581192;1.41880345,9.40170956;8.71794891;9.22222137;12.8717957;6.58974361;7.76923084;4.67521381;6.01709414;5.13675213;8.07692337;7.32478619;12.8034191;8.44444466;15.4188023;9.22222233;6.8290596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72.675209;82.1623917;90.4700775;65.9230804;77.7863312;70.6752243;75.512825;80.5897446;46.0940208;27.4017086;14.7948723;25.1709385;14.8717937;17.8290615;10.6495724,44,solid_clouds/keyframe_138.pcd
11120,24.2624861,11.4429105,0,111.388716,0.864468873;5.16849804;10.32967;13.1758242;10.0622711;22.0512829;23.1391945;21.6959705;33.5384636;35.102562;42.2967033;47.6446915;69.9304047;74.0512848;86.1282043;98.2417603;76.4761887;77.1538467;81.0842514;81.824173;91.849823;134.054947;89.6959686;81.6007309;57.2527466;40.4798508;58.0293045;36.2930374;26.0036621;14.0769234;17.5018311;10.3699636;7.61172199;8.39560509;13.5714283;13.2857151;23.4908428;20.5677662;6.55311394;38.5348015,31.2857151;55.673996;69.2857208;81.4981766;99.545784;84.4578781;107.377304;93.2747345;64.7106247;78.6446915;75.7033005;70.9340668;35.6227112;19.6630039;8.91941357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.79487228;25.7985401;24.7216129;15.9120903;17.3479862;33.3809509;67.7362671;67.4139252;74.3479919;68.2271042;53.5128212;60.0219727;73.1172104;69.2820511;62.9670372,44,solid_clouds/keyframe_139.pcd
11200,24.2581102,11.4439419,0,111.384851,0.796934843;4.81226063;10.1149426;12.3831425;11.0881233;24.7854424;25.0421448;24.0268192;34.9118729;38.4904175;44.2873497;50.9080429;75.7931061;79.1685791;96.7049866;105.099609;92.9348679;83.7931061;93.6628418;94.6398468;102.567047;124.846741;102.00383;77.0421448;52.6590042;39.5057449;60.7586212;33.0651321;24.0191574;16.9310341;23.0268192;7.53639841;9.15708828;10.1379318;16.7624512;9.97701168;23.7777786;20.2911873;8.79693508;39.2528725,33.3409958;54.5708809;73.3563232;84.8084259;99.9885178;92.9425278;115.042152;93.1685791;67.7471237;80.5785446;80.1685791;71.2068863;38.6896553;21.4214554;9.48659039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.11494255;26.2682018;25.6436768;17.6130276;17.3869724;35.8314171;75.1532593;71.7586212;81.47892;79.0957718;54.5670471;64.4137878;86.0306396;76.977005;67.7088165,44,solid_clouds/keyframe_140.pcd
11280,24.2590845,11.4434108,0,111.418851,0.833333313;4.905303;10.272728;13.117424;10.973485;22.897728;24.75;21.8712101;35.3863602;41.6401558;42.7007561;50.3030281;77.0606003;72.6742401;97.1250076;107.132576;87.4052963;80.0909042;92.0606079;91.6856079;100.78788;130.814392;93.0378723;79.8712158;52.5416679;37.2954559;62.1856079;32.9090919;25.4583321;17.151516;28.882576;7.780303;6.6098485;11.01894;15.598484;10.973485;26.85606;22.079546;9.92803001;41.0719681,31.8560619;55.9242477;72.5303116;87.7234955;98.2878799;93.7537918;114.753792;98.9886322;69.7575836;79.7272797;79.1590881;69.0265198;35.9621201;21.9469681;9.79545498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.29545403;26.1893959;25.2765198;17.666666;18.450758;35.1704521;74.977272;66.140152;78.9356079;79.7272797;54.9431801;64.257576;84.727272;74.7007446;68.0871201,44,solid_clouds/keyframe_141.pcd
11360,24.2591629,11.4433278,0,111.381768,0.847583652;4.91078091;10.2602234;13.0594788;10.416357;23.2973976;23.7546463;21.2267628;34.9479561;38.5501862;42.4460945;47.5687714;76.9405289;71.884758;91.7249069;103.282516;82.2602234;81.7881012;86.0111542;89.8141251;96.8104019;128.282516;92.0371704;79.4275055;56.7397804;37.9925652;54.9107819;31.327137;24.5650558;13.1040897;28.3234196;7.72862482;8.95910835;10.0855026;17.6802979;10.1449814;24.1933079;20.327137;10.9591084;39.0817833,31.8810406;55.9144974;68.7955322;83.9330826;98.5464783;90.9182205;109.249077;93.4089355;69.0966568;77.7955399;77.4795456;65.2676544;35.3977661;20.9479561;9.14869976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.89962864;25.8847599;25.5613403;16.1040878;18.0557632;34.9962769;71.9219284;68.7881165;78.4906998;77.5687714;54.8996239;60.2081757;79.7546463;72.8438721;65.9144974,44,solid_clouds/keyframe_142.pcd
11440,24.2600522,11.4422368,0,111.422769,0.852713168;5.23255825;10.2984505;13.2093029;11.1240311;23.1976738;24.7403107;22.0620155;36.0193825;35.3255806;45.5426369;49.6124001;84.1279068;80.4263535;94.3643417;103.585281;87.3372116;76.6938019;93.3255768;93.4108582;91.9069748;132.949615;91.8527145;79.5426331;52.3565903;42.3837242;62.639534;34.8139572;21.7790718;15.8914738;28.3914738;8.930233;9.27519417;9.4651165;14.8372097;11.3178291;25.9496117;19.166666;11.6240301;37.2209282,32.9883766;57.9341049;68.0852814;88.4069748;100.25193;94.6473007;108.57753;98.0426483;66.0426407;87.6473007;76.9961395;68.976738;41.0154991;21.4457359;9.44573593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.57751846;25.2248077;26.4806213;17.4689941;18.9379845;36.3217049;72.0775299;68.8333359;79.4147491;76.2209473;57.0930252;62.2945747;82.1860657;73.7945709;66.3527145,44,solid_clouds/keyframe_143.pcd
11520,24.2605931,11.4444661,0,111.420041,0.926640928;5.48262548;10.9343624;14.0849419;10.8301163;23.594595;24.7606182;21.8648643;36.7799225;36.6138992;44.9922791;50.7065659;85.4787598;81.5444031;98.0077209;106.042465;84.4247131;80.4864807;91.3397675;95.1853256;95.6100388;130.405396;96.2432404;79.0772247;58.0888062;37.0038605;67.5096512;33.5907326;26.5752907;16.594595;26.8687248;7.14285707;11.1351347;8.26254845;16.7915058;11.4169884;25.2702694;21.1737442;10.2316599;40.7027016,33.4555969;55.467186;72.7722092;87.7490463;102.930504;95.3397751;116.200775;95.2586975;68.5019302;83.7181473;85.01931;71.9305115;41.8841667;21.8803062;9.60617828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.23552132;25.7026997;27.2664089;17.8841724;19.7644768;35.4131241;73.4787674;67.2046432;80.5984573;75.5907364;57.5019302;65.5521164;84.0154495;74.691124;68.1621704,44,solid_clouds/keyframe_144.pcd
11600,20.9170918,13.1128755,0,150.09192,1.63900423;4.66390038;10.4107885;13.4605808;14.1286306;22.2614098;40.4647293;25.7136955;40.290451;53.9502144;46.5601654;49.6390076;47.6638985;48.132782;67.7925262;66.7427368;73.1659775;108.763496;125.780083;111.78009;76.9958496;57.0248947;47.3112068;43.4149361;33.4813271;34.0373459;40.4066391;42.8049774;31.5933609;55.6431503;41.0456429;22.4439831;81.8547668;90.7178421;15.8381739;0;0;0;0;0,139.041504;139.510361;123.082993;122.211617;113.004143;99.3651352;76.8298798;49.8838158;27.3609982;20.1535263;17.925312;14.8589201;7.80082989;10.481328;4.93360996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46.3402481;42.178421;27.5767632;33.755188;13.1742725;24.8630714;48.8630714;38.7759247;48.489624;46.0954247;48.2157631;64.4024887;64.0746841;66.7883835;107.580933,44,solid_clouds/keyframe_145.pcd
11680,18.2018668,14.1474901,0,176.165118,2.51724148;6.86781597;14.8160915;18.0574722;15.2643681;22.5632191;36.3103447;39.9367828;36.6666679;42.1149445;42.1839066;34.5747147;49.8218384;108.879303;104.568962;114.965523;64.5747147;62.3620682;58.6839142;58.4195404;56.4137917;57.7701149;70.4827576;76.1781616;80.8045959;46.5344849;56.8045959;112.126434;54.5229874;0;0;0;0;0;0;0;0;1.23563218;0;1.91379309,113.637924;121.057465;65.7873535;42.1954041;35.3218422;27.7816124;17.097702;15.0057478;14.7471275;8.83333397;8.26436806;8.33333397;7.01724148;7.56896591;5.20689678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.89655161;31.2126446;25.0057507;31.5114975;46.26437;36.4482727;39.9080467;39.0574722;45.6149445;60.603447;95.2758484;107.02298;116.206879;130.396561;116.06321;124.591942,44,solid_clouds/keyframe_146.pcd
